Site    ;NomeCliente                                       ;Finalidade                                        ;Contrato;CicloFaturam;Num_Fatura            ;Num_Nota_Fiscal;CodDDD;NumTelefone;Designacao                    ;Valor_a_pagar;sNomeLocalPT1                 ;Tip_Logradouro_1;Nome_Logradouro_1             ;Num_Imovel_1;Nome_Bairro_1       ;Cep_1   ;SiglaUF_1 ;sNomeLocalPT2                 ;Tip_Logradouro_2;Nome_Logradouro_2             ;Num_Imovel_2;Nome_Bairro_2       ;Cep_2   ;SiglaUF_2 ;Prod_Telefone;Velocidade_Circuito;Num_Pagina;Num_Linha;Data_Servico;Cod_Servico / Descricao_Servico                                                 ;Degrau;Num_Tel_Origem;Cod_Selecao;DDD_Tel_Destino;Telefone_Destino;Hr_Qtd_Chamada;Duracao;S;Valor_Servico;Aliquota_Icms;CONTA   ;NUM_DETALHE;Cod_L_Origem_Chamada    ;Cod_L_Destino_Chamada    ;Vencimento;CONTESTAR     ;VALOR_CONTESTA;Localidade          ;Telefone Origem ;Sigla Órgão Análise ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;31794167   ;ARACAJU              3179-4167;0000000061,62;ARACAJU                       ;RUA             ;ITABAIANA                     ;00313       ;0495CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000005   ;000000040;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3179-4167           ;      ;00000031794167;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000232;04900                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;31794167   ;ARACAJU              3179-4167;0000000061,62;ARACAJU                       ;RUA             ;ITABAIANA                     ;00313       ;0495CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000005   ;000000041;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000233;04900                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;31794209   ;ARACAJU              3179-4209;0000000061,62;ARACAJU                       ;RUA             ;RAIMUNDO FONSECA              ;00000       ;9999TREZE DE JULHO  ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000005   ;000000042;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3179-4209           ;      ;00000031794209;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000234;04900                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;31794209   ;ARACAJU              3179-4209;0000000061,62;ARACAJU                       ;RUA             ;RAIMUNDO FONSECA              ;00000       ;9999TREZE DE JULHO  ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000005   ;000000043;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000235;04900                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;31794226   ;ARACAJU              3179-4226;0000000061,62;ARACAJU                       ;RUA             ;D JOSE TOMAZ                  ;00106       ;9999SAO JOSE        ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000005   ;000000044;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3179-4226           ;      ;00000031794226;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000236;04900                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;31794226   ;ARACAJU              3179-4226;0000000061,62;ARACAJU                       ;RUA             ;D JOSE TOMAZ                  ;00106       ;9999SAO JOSE        ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000005   ;000000045;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000237;04900                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;31794606   ;ARACAJU              3179-4606;0000000061,62;ARACAJU                       ;AV              ;CACULA BARRETO                ;00551       ;9999CJ AUGUSTO FRANC;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000005   ;000000046;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3179-4606           ;      ;00000031794606;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000238;04900                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;31794606   ;ARACAJU              3179-4606;0000000061,62;ARACAJU                       ;AV              ;CACULA BARRETO                ;00551       ;9999CJ AUGUSTO FRANC;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000005   ;000000047;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000239;04900                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;31794608   ;ARACAJU              3179-4608;0000000061,62;ARACAJU                       ;PCA             ;MAJ EDELTRUDES TELES          ;00000       ;9999FAROLANDIA      ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000005   ;000000048;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3179-4608           ;      ;00000031794608;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000240;04900                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;31794608   ;ARACAJU              3179-4608;0000000061,62;ARACAJU                       ;PCA             ;MAJ EDELTRUDES TELES          ;00000       ;9999FAROLANDIA      ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000006   ;000000001;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000241;04900                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;31794610   ;ARACAJU              3179-4610;0000000061,62;ARACAJU                       ;AV              ;FABIO JOSE CARDOSO RAMOS      ;00115       ;9999AEROPORTO       ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000006   ;000000002;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3179-4610           ;      ;00000031794610;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000242;04900                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;31794610   ;ARACAJU              3179-4610;0000000061,62;ARACAJU                       ;AV              ;FABIO JOSE CARDOSO RAMOS      ;00115       ;9999AEROPORTO       ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000006   ;000000003;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000243;04900                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;31794611   ;ARACAJU              3179-4611;0000000061,62;ARACAJU                       ;RUA             ;B 16 CJ GOV A C VALADARES I   ;00045       ;9999STA MARIA       ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000006   ;000000004;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3179-4611           ;      ;00000031794611;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000244;04900                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;31794611   ;ARACAJU              3179-4611;0000000061,62;ARACAJU                       ;RUA             ;B 16 CJ GOV A C VALADARES I   ;00045       ;9999STA MARIA       ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000006   ;000000005;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000245;04900                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;31794612   ;ARACAJU              3179-4612;0000000061,62;ARACAJU                       ;RUA             ;ALCEU AMOROSO LIMA            ;00031       ;9999CJ SANTA TEREZA ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000006   ;000000006;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3179-4612           ;      ;00000031794612;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000246;04900                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;31794612   ;ARACAJU              3179-4612;0000000061,62;ARACAJU                       ;RUA             ;ALCEU AMOROSO LIMA            ;00031       ;9999CJ SANTA TEREZA ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000006   ;000000007;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000247;04900                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;31794616   ;ARACAJU              3179-4616;0000000061,62;ARACAJU                       ;AV              ;PREF HERACLITO ROLLEMBERG     ;00000       ;2971FAROLANDIA      ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000006   ;000000008;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3179-4616           ;      ;00000031794616;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000248;04900                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;31794616   ;ARACAJU              3179-4616;0000000061,62;ARACAJU                       ;AV              ;PREF HERACLITO ROLLEMBERG     ;00000       ;2971FAROLANDIA      ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000006   ;000000009;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000249;04900                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;31795038   ;ARACAJU              3179-5038;0000000061,62;ARACAJU                       ;RUA             ;ESPIRITO SANTO                ;00251       ;0920SIQUEIRA CAMPOS ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000006   ;000000010;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3179-5038           ;      ;00000031795038;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000250;04900                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;31795038   ;ARACAJU              3179-5038;0000000061,62;ARACAJU                       ;RUA             ;ESPIRITO SANTO                ;00251       ;0920SIQUEIRA CAMPOS ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000006   ;000000011;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000251;04900                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;31795038   ;ARACAJU              3179-5038;0000000061,62;ARACAJU                       ;RUA             ;ESPIRITO SANTO                ;00251       ;0920SIQUEIRA CAMPOS ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000006   ;000000012;11/10/2023  ;03003/LIGACAO TELEFONE CELULAR        P/   COD AREA 79                          ;VC1   ;00000031795038;           ;079            ;0998126868      ;11:22:00      ;0:01:06;+;0000000000000;0000000000000;20231001;00000000252;04900                   ;38189                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;31795426   ;ARACAJU              3179-5426;0000000061,62;ARACAJU                       ;RUA             ;S FRANCISCO                   ;00000       ;9999CIDADE NOVA     ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000006   ;000000013;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3179-5426           ;      ;00000031795426;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000253;04900                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;31795426   ;ARACAJU              3179-5426;0000000061,62;ARACAJU                       ;RUA             ;S FRANCISCO                   ;00000       ;9999CIDADE NOVA     ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000006   ;000000014;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000254;04900                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;31795427   ;ARACAJU              3179-5427;0000000061,62;ARACAJU                       ;AV              ;CARLOS BURLAMARQUI            ;00488       ;0660CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000006   ;000000015;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3179-5427           ;      ;00000031795427;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000255;04900                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;31795427   ;ARACAJU              3179-5427;0000000061,62;ARACAJU                       ;AV              ;CARLOS BURLAMARQUI            ;00488       ;0660CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000006   ;000000016;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000256;04900                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;31797340   ;ARACAJU              3179-7340;0000000061,62;ARACAJU                       ;PCA             ;MONTEIRO LOBATO               ;00000       ;9999INACIO BARBOSA  ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000007   ;000000017;16/10/2023  ;03003/LIGACAO TELEFONE CELULAR        P/   COD AREA 79                          ;VC1   ;00000031797340;           ;079            ;0996508053      ;08:33:00      ;0:01:42;+;0000000000000;0000000000000;20231001;00000000295;04900                   ;38189                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;31797340   ;ARACAJU              3179-7340;0000000061,62;ARACAJU                       ;PCA             ;MONTEIRO LOBATO               ;00000       ;9999INACIO BARBOSA  ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000006   ;000000029;18/10/2023  ;03003/LIGACAO TELEFONE CELULAR        P/   COD AREA 79                          ;VC1   ;00000031797340;           ;079            ;0988393633      ;08:59:00      ;0:02:36;+;0000000000000;0000000000000;20231001;00000000296;04900                   ;38189                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;31797340   ;ARACAJU              3179-7340;0000000061,62;ARACAJU                       ;PCA             ;MONTEIRO LOBATO               ;00000       ;9999INACIO BARBOSA  ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000006   ;000000030;18/10/2023  ;03003/LIGACAO TELEFONE CELULAR        P/   COD AREA 79                          ;VC1   ;00000031797340;           ;079            ;0988393633      ;14:07:00      ;0:00:30;+;0000000000000;0000000000000;20231001;00000000297;04900                   ;38189                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;31797340   ;ARACAJU              3179-7340;0000000061,62;ARACAJU                       ;PCA             ;MONTEIRO LOBATO               ;00000       ;9999INACIO BARBOSA  ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000006   ;000000044;18/10/2023  ;03003/LIGACAO TELEFONE CELULAR        P/   COD AREA 79                          ;VC1   ;00000031797340;           ;079            ;0991329908      ;14:08:00      ;0:01:06;+;0000000000000;0000000000000;20231001;00000000298;04900                   ;38189                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;31797340   ;ARACAJU              3179-7340;0000000061,62;ARACAJU                       ;PCA             ;MONTEIRO LOBATO               ;00000       ;9999INACIO BARBOSA  ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000006   ;000000031;19/10/2023  ;03003/LIGACAO TELEFONE CELULAR        P/   COD AREA 79                          ;VC1   ;00000031797340;           ;079            ;0988290164      ;08:27:00      ;0:09:00;+;0000000000000;0000000000000;20231001;00000000299;04900                   ;38189                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;31797340   ;ARACAJU              3179-7340;0000000061,62;ARACAJU                       ;PCA             ;MONTEIRO LOBATO               ;00000       ;9999INACIO BARBOSA  ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000006   ;000000018;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000258;04900                   ;00000                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;31797340   ;ARACAJU              3179-7340;0000000061,62;ARACAJU                       ;PCA             ;MONTEIRO LOBATO               ;00000       ;9999INACIO BARBOSA  ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000006   ;000000047;21/09/2023  ;03003/LIGACAO TELEFONE CELULAR        P/   COD AREA 79                          ;VC1   ;00000031797340;           ;079            ;0999441707      ;09:09:00      ;0:01:30;+;0000000000000;0000000000000;20231001;00000000259;04900                   ;38189                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;31797340   ;ARACAJU              3179-7340;0000000061,62;ARACAJU                       ;PCA             ;MONTEIRO LOBATO               ;00000       ;9999INACIO BARBOSA  ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000006   ;000000036;21/09/2023  ;03003/LIGACAO TELEFONE CELULAR        P/   COD AREA 79                          ;VC1   ;00000031797340;           ;079            ;0991329908      ;10:04:00      ;0:03:24;+;0000000000000;0000000000000;20231001;00000000260;04900                   ;38189                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;31797340   ;ARACAJU              3179-7340;0000000061,62;ARACAJU                       ;PCA             ;MONTEIRO LOBATO               ;00000       ;9999INACIO BARBOSA  ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000006   ;000000048;22/09/2023  ;03003/LIGACAO TELEFONE CELULAR        P/   COD AREA 79                          ;VC1   ;00000031797340;           ;079            ;0996094203      ;10:27:00      ;0:05:18;+;0000000000000;0000000000000;20231001;00000000261;04900                   ;38189                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;31797340   ;ARACAJU              3179-7340;0000000061,62;ARACAJU                       ;PCA             ;MONTEIRO LOBATO               ;00000       ;9999INACIO BARBOSA  ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000007   ;000000001;22/09/2023  ;03003/LIGACAO TELEFONE CELULAR        P/   COD AREA 79                          ;VC1   ;00000031797340;           ;079            ;0998319326      ;13:10:00      ;0:03:30;+;0000000000000;0000000000000;20231001;00000000262;04900                   ;38189                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;31797340   ;ARACAJU              3179-7340;0000000061,62;ARACAJU                       ;PCA             ;MONTEIRO LOBATO               ;00000       ;9999INACIO BARBOSA  ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000007   ;000000002;25/09/2023  ;03003/LIGACAO TELEFONE CELULAR        P/   COD AREA 79                          ;VC1   ;00000031797340;           ;079            ;0999835941      ;13:30:00      ;0:02:00;+;0000000000000;0000000000000;20231001;00000000263;04900                   ;38189                    ;01/12/2023;              ;              ;SE 4900 079         ;                ;          ;
